Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI,m2_T_WB,m3_T_WB
42906,27.07408301,8.952298551,2.839909171,-2.307121424,9.429990933,7.141372626,1.017633149,1.710925103,32.85485299,32.65918321,33.9421231,34.10512385,34.51210679,34.43026534,34.09963538,34.08042552,35.43182276,35.22167121,36.24509014,36.20902886,36.35486428,36.35486428,23.16747573,500.4594898,42.08381402,44.33288693
42917,27.64510746,9.027431539,3.267392261,-2.418759436,9.511313249,7.512429876,0.745299975,1.710939064,32.86381106,32.66485662,33.95855389,34.11498615,34.58322746,34.46778658,34.12116058,34.08411343,35.4471545,35.23106636,36.30765276,36.24968358,36.35649054,36.35649054,23.1697181,537.1687723,42.37363157,44.80612477
42926,27.82516724,9.483494014,3.125335088,-2.468164768,9.821984955,7.273300662,0.589217287,1.710976871,32.85793388,32.65550666,34.01453175,34.17085896,34.61873279,34.51815466,34.16445614,34.11917795,35.52671023,35.2914498,36.33374477,36.31320535,36.3976427,36.3976427,23.1739733,504.5408743,42.41890077,44.69525955
42936,28.23459852,8.909596346,3.386792466,-2.613172578,9.864438059,7.788826133,0.898118096,1.710918293,32.87286507,32.67875357,33.95558274,34.17159423,34.65695352,34.56300805,34.18851577,34.1432386,35.55690559,35.31228621,36.42849844,36.30047423,36.42918302,36.42918302,23.18013528,574.0971895,42.70550353,45.28999443
42946,29.26441876,9.023788579,3.957572556,-2.697567302,10.49185996,7.847095934,0.641669034,1.710910553,32.87518385,32.6828521,33.9760529,34.21507014,34.78223059,34.62635422,34.23976536,34.18145629,35.68504666,35.39591706,36.52048582,36.43446064,36.52641834,36.52641834,23.18838851,602.9587093,43.14036415,45.96698591
42956,30.19626085,9.419305622,4.033761497,-2.689288504,10.72021655,8.148711283,0.563554405,1.710875449,32.8886935,32.70402336,34.05393858,34.28412556,34.86221871,34.72029585,34.33488406,34.26469036,35.8010439,35.48842124,36.65624293,36.59829226,36.67905731,36.67905731,23.19854843,611.0256068,43.52551514,46.32307219
42966,31.75610506,10.21626839,3.984214738,-2.899670158,11.51782133,8.429681993,0.507788773,1.710890062,32.88253505,32.70181353,34.16592948,34.3259903,34.8969769,34.80830875,34.39275062,34.32621894,35.97686331,35.60240561,36.81048193,36.71466984,36.78744217,36.78744217,23.21093138,611.4986428,43.73693779,46.54471489
42976,31.01915101,9.672783593,3.797442668,-2.843625037,11.38120907,8.564107544,0.447233167,1.710835991,32.88522148,32.69929959,34.08557579,34.34764987,34.89188869,34.85029765,34.44275729,34.40343505,36.034558,35.67519156,36.90257542,36.84418157,36.90827778,36.90827778,23.22513836,607.3593141,43.88252597,46.65602793
42986,31.99854597,9.955290515,4.238687918,-2.711004586,10.98031107,8.949636791,0.585624266,1.710721489,32.88303838,32.7048223,34.13169015,34.37496317,34.98248411,34.860916,34.47235424,34.43257586,36.00635743,35.74288773,37.02561765,36.89720711,36.98114323,36.98114323,23.24064961,599.6147975,43.95330534,46.67654251
42996,32.96688721,11.1829289,3.910094201,-2.452509323,11.44913343,8.173924128,0.703315879,1.710649844,32.90119753,32.71818384,34.32108348,34.37069152,34.93114296,34.85733187,34.50580264,34.47654144,36.11759738,35.78862651,36.96023192,36.94472218,37.04553161,37.04553161,23.25716065,605.9928825,43.99658327,46.70296314
43006,31.70985167,9.78287139,4.341781445,-2.554360479,10.75872906,8.671219432,0.709610819,1.710524487,32.90613318,32.73204999,34.13438601,34.36807564,34.99045288,34.86385816,34.49770066,34.47232557,36.01454693,35.79560382,37.03858892,36.9640086,37.06572851,37.06572851,23.27447767,590.1414343,44.00692031,46.60100521
43017,33.01609045,10.35568832,4.032445648,-2.598979063,11.46903981,8.839856231,0.918039511,1.710517676,32.91821402,32.72571709,34.2101736,34.38494107,34.96297992,34.87134643,34.49879066,34.4576416,36.10169367,35.7898427,37.05700928,36.94160344,37.07320162,37.07320162,23.29231563,592.9564728,44.01222461,46.53034862
43027,32.45076853,9.958809125,4.143751273,-2.49517952,11.45383299,8.427057912,0.962496752,1.710415751,32.91953468,32.74165775,34.16931539,34.38717441,34.9812071,34.86283819,34.50513858,34.47016219,36.11214086,35.8126224,37.02069392,36.97257002,37.11054995,37.11054995,23.30955963,582.001843,43.94376958,46.44603451
43037,33.30782251,10.47959039,4.154819009,-2.782081883,11.16389505,9.103220669,1.188379274,1.710386437,32.91769922,32.74459581,34.24693836,34.39059986,34.98623014,34.89574121,34.49690502,34.46398584,36.06442954,35.787046,37.09207369,36.96002161,37.13038635,37.13038635,23.32599311,607.1338581,44.10258267,46.71762091
43047,33.44379526,10.1477838,4.655120089,-2.483845566,11.05660673,8.992766817,1.075363399,1.71033889,32.93546212,32.7339475,34.18877043,34.39279191,35.06016673,34.88193595,34.52584288,34.48743811,36.07255318,35.83467151,37.12390704,36.99756068,37.15172866,37.15172866,23.3416477,605.7358206,44.17458597,46.80325432
43056,32.21346594,10.26590924,3.889830168,-2.462959111,11.35674819,8.087060923,1.076876543,1.710247739,32.93271757,32.74319381,34.21503651,34.40353988,34.96123214,34.88879422,34.53567515,34.49978534,36.12802367,35.84494848,37.0044056,37.01330044,37.16769425,37.16769425,23.35644875,604.9562067,44.12693885,46.73528962
43066,32.14121511,10.08255782,3.837196893,-2.445414892,11.18791846,8.529346743,0.949610083,1.710230855,32.94290346,32.75187846,34.19745142,34.40113757,34.95129043,34.87816628,34.52755826,34.49326841,36.09732093,35.82382725,37.04671069,37.02481623,37.16096528,37.16096528,23.36983607,604.106006,44.17810457,46.846343
43076,32.46182197,9.872502351,4.103115679,-2.485148062,11.32587175,8.730899789,0.914580464,1.710160406,32.94829566,32.74955316,34.16507434,34.41406688,35.00237235,34.88400576,34.52768478,34.49705257,36.12095812,35.83194481,37.08378281,37.01992492,37.15105764,37.15105764,23.38155639,604.2608753,44.26265365,46.84690983
43087,31.8417734,9.865933033,3.991473461,-2.451593581,10.99283967,8.509492742,0.933628081,1.710140205,32.95692728,32.75806292,34.17266218,34.42245802,34.9947643,34.90107687,34.54956197,34.51138665,36.08756427,35.85676363,37.07687349,37.04927804,37.18314369,37.18314369,23.39134635,602.510958,44.24396942,46.89086982
43097,33.71244775,10.62026136,3.897106049,-2.443419806,11.35000621,9.176814845,1.111679092,1.71002402,32.9627353,32.7786471,34.30151764,34.43671684,34.99553435,34.90961649,34.55924733,34.52815883,36.15566964,35.85661981,37.17251031,37.0390995,37.19850644,37.19850644,23.39902906,598.9257873,44.27658257,46.88701216
43107,33.18616656,10.71185274,4.51990244,-2.548440149,10.75407123,8.68009289,1.068687413,1.709954216,32.97523208,32.78712577,34.323201,34.44256659,35.09071872,34.94151382,34.57606856,34.53675121,36.07888056,35.87273588,37.1174576,37.04402296,37.1972723,37.1972723,23.40450276,589.1700774,44.26374413,46.82896665
43116,31.65489961,9.173718309,4.213755525,-2.468647216,11.2342769,8.589012333,0.912783763,1.709897372,32.98000004,32.79836245,34.11391739,34.46264492,35.06691755,34.9423884,34.58837262,34.54676981,36.15781868,35.88822146,37.11992678,37.07978929,37.21068683,37.21068683,23.40805452,586.8470385,44.23660394,46.74071477
43127,31.91862163,9.49543884,4.408084634,-2.517976901,10.70559591,8.596712406,1.230766746,1.70986475,32.99846354,32.81427454,34.1759988,34.44770588,35.07986158,34.95190635,34.59080769,34.54417597,36.07944673,35.89362158,37.12646106,37.08404324,37.26054534,37.26054534,23.41051627,591.5068122,44.27009664,46.82828831
43137,32.84045064,9.995246614,4.331334105,-2.623015289,11.47052729,8.497654067,1.168703855,1.709796277,33.00201994,32.82700593,34.26047006,34.4688604,35.09003688,34.97053743,34.59435879,34.55778518,36.20282607,35.90515905,37.12384656,37.08462145,37.25223062,37.25223062,23.41159893,582.0260743,44.20127715,46.75368861
43147,32.21552807,9.800886804,4.006246729,-2.404707826,10.97853045,8.772456357,1.062115552,1.709770119,33.00844881,32.84008202,34.24569688,34.47276576,35.04733009,34.93079653,34.58592028,34.55986151,36.13437061,35.92161578,37.17973612,37.12819847,37.28052401,37.28052401,23.41129608,600.7389165,44.36758671,46.95852805
43157,32.97636199,10.80618435,4.076204916,-2.799718753,11.06406638,8.715069182,1.114555914,1.70974269,33.02037173,32.83673773,34.38655926,34.4890158,35.07362457,35.01376135,34.61222606,34.57885325,36.16566018,35.91889522,37.16880929,37.13232234,37.2921718,37.2921718,23.40978261,604.9130119,44.49779557,47.13026643
43166,33.07642093,10.21115597,4.311696195,-2.754890703,10.92477438,9.237435015,1.146250068,1.709673749,33.0254132,32.85722253,34.32177031,34.51119538,35.12960579,35.04506955,34.64994591,34.61314563,36.18004502,35.95679772,37.28168836,37.18181272,37.34621506,37.34621506,23.40755592,604.2134663,44.60493163,47.24581126
43176,33.09458291,10.23122478,4.848317558,-2.805746354,10.99903881,8.710542062,1.111206052,1.709628484,33.02550227,32.85529303,34.32276189,34.51882807,35.21422429,35.06777826,34.66534888,34.63380631,36.21140305,36.00756634,37.25692303,37.21998295,37.3793637,37.3793637,23.40503992,606.203589,44.65898203,47.30045669
43187,34.39373099,10.40472095,4.579107665,-2.504609521,11.74820204,9.195034732,0.971275119,1.709623049,33.04371,32.85452439,34.34688703,34.5191799,35.17596726,35.04345374,34.68421435,34.65450088,36.33956075,36.045127,37.36398277,37.26479865,37.4041099,37.4041099,23.40235839,608.154731,44.76556654,47.29942863
43197,33.48283465,10.41986338,4.086659038,-2.641482613,11.60126645,8.959475431,1.057052962,1.709561685,33.04701051,32.85822683,34.35282057,34.54419229,35.13037032,35.07073873,34.69185244,34.66328202,36.32733265,36.03768938,37.32280948,37.28085526,37.43247575,37.43247575,23.40003129,607.749121,44.79012313,47.35314273
43207,33.18684805,10.26005946,4.193233104,-2.666880675,11.06147985,9.181810118,1.157146191,1.709523933,33.04845804,32.86258901,34.3342967,34.55478141,35.15626071,35.08383591,34.70129731,34.67638416,36.26304797,36.03570874,37.35275185,37.29324184,37.45922343,37.45922343,23.39837616,608.1589451,44.75881065,47.36830868
43217,34.33843008,10.65345462,4.275883894,-2.558445416,11.74041189,9.155868929,1.071256158,1.709478008,33.05971447,32.87253801,34.40072177,34.56442185,35.17777559,35.08616038,34.71916443,34.68328077,36.367383,36.06268466,37.37604738,37.32474692,37.47841316,37.47841316,23.39751927,609.4727,44.79852018,47.33877415
43226,35.56530133,11.12681267,4.872959314,-2.489877832,11.48872903,9.17917868,1.387499471,1.709437198,33.05402374,32.87011515,34.46623991,34.56902559,35.26804437,35.08276522,34.72559594,34.68582695,36.33386808,36.09855448,37.41529404,37.31201036,37.5110451,37.5110451,23.39720862,610.3092047,44.86711946,47.42931657
43236,31.98879008,9.615900463,4.629019252,-3.327499462,11.55053609,8.339959124,1.180874608,1.709429245,33.05848781,32.83223971,34.21163426,34.6297139,35.29374365,35.23457799,34.75725039,34.70194073,36.35885748,36.0925058,37.28886741,37.3296813,37.49907698,37.49907698,23.39809995,613.6910437,44.86913626,47.25280931
43247,31.80514333,8.911280579,4.334634512,-2.454828643,10.08665279,9.354151298,1.573252795,1.709360006,33.07516063,32.85921816,34.13759504,34.52498463,35.14681407,35.02526452,34.67310456,34.66739044,36.11438154,36.02398699,37.36589635,37.38140016,37.60709275,37.60709275,23.40036253,613.131618,45.21858417,48.44226836
43256,34.41338547,10.01761121,5.074926251,-2.774874857,11.44218084,9.77312422,0.880417796,1.709338309,33.05733054,32.88625908,34.32336188,34.55884104,35.28687795,35.09383392,34.69575693,34.65598684,36.29745503,36.07879718,37.48082645,37.37868889,37.50499154,37.50499154,23.4039422,614.0387094,45.29321937,48.22379509
43266,35.85956474,10.90347509,5.128782787,-2.874973667,11.40808838,9.902107033,1.392085118,1.70933211,33.07672957,32.89882234,34.46301972,34.6108999,35.34666794,35.18927414,34.77683441,34.71352633,36.35011484,36.04221581,37.46275832,37.37863094,37.57833753,37.57833753,23.40869795,614.5444049,45.12092987,48.36398128
43277,35.48864734,11.42660915,4.896001242,-2.737774444,12.0780426,9.110724853,0.715043938,1.709297172,33.08924667,32.90103398,34.54032141,34.65151337,35.35390488,35.23831825,34.84555088,34.80441511,36.53715867,36.1980438,37.50508919,37.50440528,37.60698711,37.60698711,23.41491994,616.2374315,45.1025632,47.93930031
43286,34.21250987,10.26578446,4.818008743,-2.467055923,11.28114841,9.148325482,1.166298699,1.709275825,33.07066141,32.8832485,34.35601523,34.63569816,35.3269072,35.19441224,34.84047943,34.79728663,36.41572116,36.25209205,37.56454406,37.47814467,37.64546612,37.64546612,23.42280332,613.7753263,45.12014893,47.75597066
43296,35.47451028,11.10635388,4.73358989,-2.205881477,11.59280506,8.997188991,1.25045394,1.709235573,33.07988453,32.88042128,34.47382224,34.61359317,35.29270953,35.13462245,34.81815012,34.77724185,36.44043274,36.2448553,37.53565961,37.49508132,37.67448083,37.67448083,23.43206339,616.1352388,45.14958473,47.76233192
43307,34.62455503,10.3052719,5.015042287,-2.478022999,11.63660408,8.985852117,1.159807651,1.709149674,33.08699904,32.89734054,34.37589483,34.63212617,35.35166199,35.18490228,34.82936663,34.78525922,36.45482709,36.20972536,37.49897521,37.51584496,37.68224897,37.68224897,23.44210582,618.2686419,45.20831897,47.83932155
43317,35.56886306,10.81104932,4.572261056,-2.463612056,11.74116045,9.646562891,1.261441405,1.709118312,33.10698798,32.91071203,34.46186861,34.64934337,35.30536598,35.19320097,34.83972482,34.79836029,36.48296811,36.2132232,37.59730064,37.52526576,37.70625588,37.70625588,23.4528972,615.9487636,45.16906146,47.6175123
43327,34.73140881,10.34088979,4.979415939,-2.457031704,11.14221038,9.339066594,1.386857805,1.709009337,33.11738359,32.94075223,34.42455633,34.66086681,35.3753583,35.2083738,34.85581674,34.81399576,36.41278056,36.23659821,37.57665168,37.51122657,37.71022543,37.71022543,23.46452543,617.1466299,45.14809507,47.53702193
43337,36.02955273,11.04215983,4.899876389,-2.423602451,12.1233869,9.12481124,1.262920816,1.70899551,33.11824252,32.94679403,34.53123686,34.63932472,35.34240946,35.19164022,34.84387678,34.80456924,36.54415766,36.20070839,37.51003029,37.53237103,37.71358792,37.71358792,23.47621802,607.4109371,45.07277661,47.43168968
43347,35.36467987,10.55710022,4.966402452,-2.522155339,11.68067105,9.413423989,1.269237485,1.708935824,33.1296656,32.96208835,34.47699008,34.66878835,35.38144727,35.23045505,34.86853582,34.82123057,36.49736023,36.21917412,37.56996288,37.52072314,37.70285365,37.70285365,23.48783877,595.5745008,45.00888651,47.29511375
43357,34.46706961,10.61188503,4.754757165,-2.452125534,10.84267137,9.208681301,1.501200269,1.708949674,33.1464227,32.96035639,34.48310983,34.66106493,35.34334926,35.21908049,34.86721251,34.82287812,36.37874827,36.20370162,37.5251022,37.4838396,37.69925447,37.69925447,23.49925891,588.3830887,44.96708106,47.13918746
43367,32.43735775,9.575175578,4.740249285,-2.413831607,10.24898618,8.84440408,1.442374229,1.708890435,33.16913082,32.97908394,34.35313123,34.65791303,35.33814355,35.20724913,34.86086188,34.82795386,36.29869364,36.21607453,37.48525537,37.48001195,37.6869941,37.6869941,23.51064182,568.4333994,44.7496778,46.86300536
43377,32.67663732,9.515494372,4.417032258,-2.354937438,10.99626914,8.580938942,1.521840049,1.708840349,33.17320876,32.97860992,34.34413737,34.64164266,35.27551186,35.1594599,34.82151301,34.80825803,36.38628506,36.14755901,37.37897245,37.40929551,37.6276882,37.6276882,23.52157155,539.67934,44.49207648,46.41453479
43387,33.70609259,10.31709022,4.270695927,-2.461732373,10.80288749,9.150308597,1.626842726,1.708849054,33.17167559,32.97802118,34.45857362,34.6193114,35.23217695,35.12343136,34.77016083,34.75187718,36.30214388,36.08029124,37.39340487,37.30106378,37.5345236,37.5345236,23.53141147,564.4889742,44.385103,46.3972847
43397,31.80565731,9.008937337,4.285026535,-2.343934193,10.63922896,8.629235115,1.587163554,1.708831147,33.16759701,32.98887332,34.28171348,34.60678097,35.2217097,35.08783096,34.7514614,34.7251781,36.25197554,36.06161448,37.29996494,37.26507848,37.49284661,37.49284661,23.54032829,500.2572116,44.14441482,45.86224135
43407,31.38944014,9.057585305,4.374273395,-2.472979521,10.25623257,8.528239407,1.646088978,1.708844125,33.18306396,32.98092389,34.28073754,34.58839742,35.21612988,35.07516762,34.72028136,34.70039695,36.17222313,35.97933695,37.20318653,37.17262976,37.40885264,37.40885264,23.54811852,593.1418945,44.16290082,46.34587351
43417,32.93474642,9.951020741,4.778488148,-2.765887574,11.06409087,8.629614271,1.277419969,1.708832688,33.19931449,32.99465809,34.42269854,34.60531232,35.29105849,35.1213193,34.72439527,34.69765418,36.28542791,36.00947047,37.24787993,37.22872581,37.41204443,37.41204443,23.55447449,615.0184945,44.62915557,46.96540727
43427,34.07676787,10.39624968,4.876984588,-2.786441851,10.99070085,9.286971805,1.312302798,1.708866963,33.24144149,33.00278866,34.4946992,34.66498361,35.36485375,35.19603999,34.79617253,34.73766517,36.31488223,36.07773839,37.41046235,37.30353004,37.49185164,37.49185164,23.55935736,620.0691288,44.94291096,47.3129113
43437,34.13528605,10.87049624,4.809729949,-2.951724514,11.33139533,8.841102635,1.234286417,1.708842931,33.33402633,33.01575128,34.57576472,34.72316267,35.41340194,35.28959811,34.86599924,34.8216648,36.44782139,36.17076388,37.43954119,37.42654605,37.60367719,37.60367719,23.56362486,612.2698285,45.05652972,47.46969487
43447,33.82093568,10.68750199,4.69023104,-2.663427855,11.33707669,8.662442812,1.107111015,1.708827256,33.39740261,33.01823298,34.55201391,34.73251979,35.40562253,35.30100618,34.91877329,34.86621422,36.49321667,36.24264601,37.48580737,37.50792064,37.66680395,37.66680395,23.56739407,620.6538392,45.19232353,47.52709707
43457,36.7713425,11.48931093,5.251588624,-2.679105693,11.94327802,9.482981976,1.283288636,1.708747661,33.47503846,33.02618468,34.67513735,34.75680872,35.51051982,35.33236348,34.94785665,34.90261153,36.61671782,36.25434846,37.61535162,37.54195014,37.72612848,37.72612848,23.57054237,627.8463049,45.35508854,47.68235145
43467,34.17709689,10.55630601,4.998240375,-2.663021458,11.05557233,9.12628963,1.103710002,1.708696164,33.54072241,33.039037,34.5541489,34.78082026,35.49820127,35.35225062,34.97003591,34.91542273,36.50219268,36.31758078,37.62744713,37.61673367,37.77514554,37.77514554,23.57281216,641.073404,45.52324605,47.90278574
43477,35.15235208,10.84817526,4.701695859,-2.419241325,11.28297447,9.50814252,1.230605299,1.708569688,33.6267788,33.07079334,34.62794207,34.80895904,35.48384118,35.34085809,34.99359983,34.96046737,36.58002724,36.31715287,37.68195309,37.63932868,37.81596996,37.81596996,23.57431148,521.6944886,44.94578765,46.82454611
43487,30.95825674,9.245269096,3.568563467,-1.82238633,10.25225886,7.848675043,1.865876602,1.708380316,33.73165009,33.11857808,34.44582726,34.70849014,35.22079247,35.15202742,34.89040597,34.87829444,36.35010689,36.15131771,37.27807209,37.3708711,37.63873601,37.63873601,23.57517607,309.9144617,43.19922233,43.99052814
43497,24.9936272,6.994888714,2.158661151,-1.279890951,8.523470007,6.398113553,2.198384726,1.708287135,33.79836584,33.14055805,34.14481257,34.56943694,34.87935541,34.83570711,34.65195347,34.68303839,35.90675096,35.85583815,36.77441381,36.95963286,37.27525444,37.27525444,23.57538679,218.2824288,41.57218976,42.03430497
43507,23.96945868,6.400077473,1.899364031,-1.466393848,8.195704167,6.34428408,2.596422773,1.708218548,33.85488182,33.19073569,34.1096414,34.42566233,34.69836784,34.60991187,34.39937104,34.44097956,35.61769646,35.49300247,36.40389751,36.48034147,36.85312878,36.85312878,23.57530791,290.9982877,40.7972686,41.54506017
43517,22.82181763,6.453928038,1.986898575,-1.918690796,7.771956634,6.264424648,2.26330053,1.708172583,33.92016997,33.23514758,34.16182133,34.39375489,34.67903956,34.53389218,34.25840098,34.26914761,35.38506774,35.2427569,36.14222121,36.18764275,36.51261403,36.51261403,23.57517387,346.0464084,40.74581444,41.81650745
43527,21.33987379,6.695434096,2.230336059,-2.40104922,6.920930262,6.198095705,1.696126884,1.708180863,33.97985443,33.28079408,34.24214752,34.44381121,34.76405053,34.60954299,34.26479209,34.24878637,35.24251732,35.16210224,36.05204612,36.06962298,36.3131587,36.3131587,23.57511016,321.6750437,40.79287851,41.74485006
43537,22.74241789,6.696709824,2.215987905,-0.757791133,6.613049848,6.306715144,1.667746305,1.708252525,34.04431205,33.32035625,34.28185622,34.49566785,34.81383488,34.67350559,34.56470348,34.42114095,35.3706292,35.11545801,36.02096334,35.96138084,36.20083246,36.20083246,23.57473157,294.3021652,40.60336452,41.48828443
43547,24.34745482,7.108776046,2.287710156,2.129771147,6.426408714,5.501272062,0.893516697,1.708368629,34.10338802,33.37080154,34.39140044,34.51882975,34.84727369,34.69689221,35.00266103,34.84087491,35.76350711,35.36019526,36.15000665,36.05619099,36.18447217,36.18447217,23.57480134,362.9492821,40.81439268,42.11745183
43557,24.29893305,6.898817694,2.405383109,3.420116315,6.043057617,5.150062859,0.381495456,1.708411324,34.17536391,33.42673039,34.41716951,34.5884919,34.93382434,34.801281,35.29229514,35.15248515,36.02006579,35.68056126,36.41993776,36.33207894,36.38684891,36.38684891,23.57543297,364.3294095,41.11393973,42.5490232
43567,25.48979862,6.285861795,2.508683196,4.084923214,6.854420505,5.566794588,0.189115321,1.708428529,34.24462596,33.48223599,34.38467468,34.65635584,35.01651851,34.86936002,35.45581783,35.32927777,36.31334239,35.93329331,36.7324981,36.59378609,36.6209367,36.6209367,23.57666053,347.1094226,41.32842443,42.68329877
43577,26.41030604,6.55689897,2.747248422,4.728781844,6.589294071,5.403590912,0.384491823,1.70839152,34.30940101,33.5187302,34.46011223,34.68362248,35.07804831,34.92998419,35.6089012,35.49768126,36.4437143,36.12328764,36.89908781,36.81537353,36.87057549,36.87057549,23.57783248,417.6423624,41.85958252,43.48522184
43587,30.03284278,7.75707431,3.30029285,5.59253548,6.779167317,6.383012464,0.220760363,1.708245319,34.42150543,33.59004909,34.70386487,34.80597197,35.27985144,35.0982299,35.90124583,35.76904955,36.7424505,36.40522501,37.32174323,37.1240426,37.15574094,37.15574094,23.57924979,467.3617163,42.65285978,44.52604121
43597,35.12783083,9.30010303,4.06784221,7.135798266,8.095918646,6.56627033,-0.038101648,1.70810553,34.47849737,33.62585734,34.96136317,34.9189304,35.50307737,35.30550342,36.33021253,36.12206117,37.2846447,36.7206174,37.66354162,37.47547727,37.47000583,37.47000583,23.58086051,633.5343262,44.23589396,46.9149834
43607,38.70055893,9.472455519,5.203391637,8.61330757,8.589459593,7.805603231,-0.983658623,1.707932974,34.55988301,33.68562571,35.04604871,35.10287195,35.85017698,35.61407344,36.85110662,36.62959369,37.86320184,37.29399835,38.41502996,38.12137842,37.98010652,37.98010652,23.58263865,631.1723066,45.5106522,48.25527994
43617,41.73135363,10.42242322,5.2399301,9.348349862,10.00120341,7.677081296,-0.957634259,1.707720039,34.63984313,33.73209472,35.22917339,35.27554088,36.02820535,35.85675528,37.19955387,37.03490155,38.47147613,37.82646718,38.92920446,38.69945272,38.56189797,38.56189797,23.58486691,625.1102812,46.31955546,49.08099135
43627,43.97786136,11.4129755,5.305098205,9.543684652,10.08464694,8.396766173,-0.765310108,1.707432277,34.6981402,33.78849268,35.42817138,35.38862392,36.15079646,36.00105288,37.37217441,37.23536741,38.68420788,38.23184719,39.4381933,39.17417355,39.06422302,39.06422302,23.58736381,621.8685621,46.92193331,49.63337727
43637,45.86723161,10.48846663,5.350508502,10.61333174,11.14525842,8.492914437,-0.22324812,1.706926361,34.79411791,33.8803327,35.38770019,35.47723155,36.24618881,36.1106106,37.63592328,37.46654859,39.068308,38.54390543,39.7644788,39.5904192,39.55833473,39.55833473,23.59022151,619.1873222,47.425118,49.94590621
43647,47.41943611,10.70186965,5.654967528,10.55369447,10.63698419,9.696261139,0.175659133,1.70650228,34.85704718,33.95159522,35.49006575,35.56136013,36.37430227,36.23029535,37.74746463,37.62825598,39.15739875,38.74280261,40.1367097,39.82052789,39.84578015,39.84578015,23.59223152,619.541309,47.73113403,50.1665573
43657,47.02325961,10.63779521,5.486719115,10.49375483,11.18960132,9.049293545,0.166095591,1.706162494,34.90241822,33.99707806,35.52668177,35.6267976,36.41573043,36.2826838,37.791576,37.69197439,39.30092204,38.86725271,40.16844649,40.03516402,40.05904683,40.05904683,23.59314349,619.7762468,47.94301233,50.38265148
43667,47.2553384,10.11203042,5.602062982,11.07739157,10.8081453,9.182944878,0.472763255,1.705720783,34.9804218,34.07235745,35.52679187,35.71159919,36.51735559,36.39299303,37.98627736,37.84954628,39.40410435,39.02078875,40.34159086,40.19240873,40.26040725,40.26040725,23.59282226,618.9966328,48.1651422,50.51774728
43677,48.32518959,10.96211781,5.73373673,10.95243554,10.86630569,9.458128192,0.352465621,1.705373046,35.04669045,34.12197248,35.69904543,35.7575014,36.58238955,36.43361806,38.00929807,37.95369728,39.51698615,39.12392029,40.4846207,40.35774189,40.40844961,40.40844961,23.59176547,619.5602726,48.30570636,50.60534938
43687,48.42593345,9.952320988,6.010445322,11.06943294,11.38123635,9.035669695,0.976828148,1.704971202,35.12009226,34.18957772,35.61883937,35.8246903,36.68785568,36.51445584,38.10414692,37.98383722,39.61830666,39.20934245,40.50696298,40.44284442,40.58312758,40.58312758,23.58954569,619.8204951,48.46584962,50.79364954
43697,48.67537721,10.8199758,5.752731994,10.94032351,11.1806457,9.125500026,0.856200176,1.70458185,35.21877897,34.25800757,35.81228729,35.90322216,36.7295969,36.60115167,38.17271923,38.09912676,39.70521638,39.35363852,40.66450834,40.55651987,40.67951225,40.67951225,23.58636318,619.541309,48.62250754,50.86020171
43707,49.54659148,10.52242415,5.80370726,11.45121477,11.06859847,9.813066168,0.887580663,1.704309729,35.30608871,34.32310834,35.83493064,35.96627815,36.80013297,36.67876843,38.32403588,38.16706923,39.75736381,39.41763634,40.82754076,40.69046981,40.81799406,40.81799406,23.58234013,619.8089063,48.71062904,50.94664114
43717,49.6565363,10.62363611,5.829302306,10.97627307,11.2370421,10.08551681,0.904765914,1.704039514,35.36740138,34.3734525,35.90009701,36.02709689,36.864783,36.72152511,38.29884449,38.21819783,39.8329904,39.52787495,40.9771903,40.75603327,40.88605051,40.88605051,23.5774061,619.5950392,48.79142938,51.03056437
43727,49.62247618,10.55753881,5.968951744,11.50410317,11.23866478,9.371229533,0.981988141,1.703709424,35.4409259,34.44362591,35.96111247,36.07866325,36.9366098,36.78263972,38.4361806,38.2790019,39.89439003,39.58405743,40.93102997,40.82579393,40.96693988,40.96693988,23.57176692,622.7545828,48.93855271,51.10591058
43737,50.22822768,10.60636107,5.729855751,11.05369859,11.52592066,10.07132857,1.241063039,1.703518285,35.50101864,34.49388359,36.01859002,36.13620984,36.95989931,36.82760321,38.41661619,38.3612635,40.01816027,39.65393712,41.10173051,40.89514367,41.0735514,41.0735514,23.56547244,622.4975209,49.0783578,51.16163641
43747,49.56187186,10.26499793,5.720288233,11.47017763,11.41973816,9.479174119,1.207495775,1.703213349,35.59155226,34.5816424,36.05758803,36.21778923,37.04027691,36.92327268,38.57250424,38.45270056,40.09467971,39.71341694,41.07637343,41.00569559,41.17931453,41.17931453,23.55903839,623.6722095,49.1304886,51.24109953
43757,50.62860612,11.21901639,5.749047372,11.46917242,11.38886432,9.792814428,1.009691183,1.702947653,35.67769058,34.63101307,36.24443034,36.27740406,37.10417995,36.96825195,38.61764439,38.481674,40.11951726,39.78922538,41.19753921,41.08482794,41.23003257,41.23003257,23.55237762,623.344561,49.1609307,51.32931195
