722780,"PHOENIX SKY HARBOR INTL AP",AZ,-7.0,33.450,-111.983,337
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/17/1986,12:00,926,1401,692,1,9,861,1,9,125,1,13,72700,1,9,86000,1,9,15600,1,13,3050,1,18,2,A,7,0,A,7,18.9,A,7,10.6,A,7,59,A,7,981,A,7,120,A,7,2.1,A,7,56300,A,7,77777,A,7,1.8,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,13:00,980,1401,744,1,9,863,1,9,142,1,13,77700,1,9,86200,1,9,17100,1,13,3610,1,18,3,A,7,0,A,7,20.6,A,7,10.0,A,7,51,A,7,980,A,7,90,A,7,2.6,A,7,56300,A,7,77777,A,7,1.7,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,14:00,957,1401,707,1,9,807,1,9,158,1,13,75400,1,9,82000,1,9,19200,1,13,4310,1,18,7,A,7,1,A,7,21.7,A,7,7.8,A,7,41,A,7,980,A,7,180,A,7,3.1,A,7,56300,A,7,77777,A,7,1.5,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,15:00,858,1401,557,1,9,580,1,9,204,1,13,59700,1,9,59600,1,9,23100,1,13,4900,1,18,7,A,7,2,A,7,21.7,A,7,8.3,A,7,43,A,7,979,A,7,210,A,7,1.5,A,7,56300,A,7,77777,A,7,1.5,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,16:00,690,1401,391,1,13,484,1,9,154,1,13,41900,1,13,48400,1,9,17900,1,13,3200,1,21,5,A,7,3,A,7,22.8,A,7,9.4,A,7,43,A,7,979,A,7,120,A,7,1.5,A,7,56300,A,7,77777,A,7,1.6,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,17:00,464,1401,257,1,9,509,1,9,89,1,13,26600,1,9,45900,1,9,11300,1,13,1650,1,18,4,A,7,1,A,7,22.2,A,7,9.4,A,7,44,A,7,979,A,7,270,A,7,1.5,A,7,56300,A,7,77777,A,7,1.6,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,18:00,197,1401,72,1,13,228,1,9,41,1,13,7700,1,13,14300,1,9,5700,1,13,730,1,21,2,A,7,2,A,7,21.1,A,7,10.0,A,7,49,A,7,978,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,19:00,6,315,4,1,13,7,1,9,3,1,13,0,1,13,0,1,9,0,1,13,0,1,21,2,A,7,1,A,7,19.4,A,7,10.0,A,7,55,A,7,978,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.092,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,19.4,A,7,10.0,A,7,55,A,7,979,A,7,110,A,7,1.5,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,17.8,A,7,10.6,A,7,63,A,7,979,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.8,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,16.7,A,7,10.6,A,7,67,A,7,980,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,16.1,A,7,11.1,A,7,72,A,7,980,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.8,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/17/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,15.6,A,7,10.6,A,7,72,A,7,979,A,7,70,A,7,2.6,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,14.4,A,7,10.6,A,7,78,A,7,979,A,7,120,A,7,2.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,0,A,7,13.9,A,7,10.0,A,7,78,A,7,979,A,7,100,A,7,2.6,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,13.9,A,7,10.0,A,7,78,A,7,979,A,7,140,A,7,2.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,1,A,7,13.3,A,7,10.0,A,7,80,A,7,979,A,7,90,A,7,3.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,12.8,A,7,10.0,A,7,83,A,7,979,A,7,50,A,7,3.6,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,2,A,7,12.8,A,7,9.4,A,7,80,A,7,979,A,7,70,A,7,3.6,A,7,48300,A,7,77777,A,7,1.6,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,12.8,A,7,9.4,A,7,80,A,7,979,A,7,80,A,7,5.2,A,7,48300,A,7,4570,A,7,1.6,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,08:00,94,1155,41,1,13,92,1,9,31,1,13,4100,1,13,3900,1,9,3800,1,13,570,1,21,6,A,7,5,A,7,12.2,A,7,9.4,A,7,83,A,7,980,A,7,90,A,7,4.1,A,7,64400,A,7,7620,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,09:00,365,1400,207,1,13,546,1,9,67,1,13,21600,1,13,46000,1,9,9500,1,13,1220,1,21,7,A,7,1,A,7,13.3,A,7,9.4,A,7,78,A,7,980,A,7,70,A,7,3.1,A,7,40200,A,7,77777,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,10:00,610,1400,408,1,9,680,1,9,114,1,13,42600,1,9,65300,1,9,14100,1,13,2260,1,18,7,A,7,1,A,7,16.1,A,7,9.4,A,7,65,A,7,980,A,7,100,A,7,2.6,A,7,32200,A,7,77777,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,11:00,803,1400,557,1,9,835,1,9,80,1,13,58500,1,9,82300,1,9,11100,1,13,1790,1,18,3,A,7,1,A,7,18.9,A,7,10.0,A,7,57,A,7,980,A,7,80,A,7,2.6,A,7,32200,A,7,77777,A,7,1.7,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,12:00,932,1400,649,1,9,769,1,9,139,1,13,69600,1,9,78300,1,9,17300,1,13,3710,1,18,4,A,7,2,A,7,21.1,A,7,10.0,A,7,49,A,7,980,A,7,70,A,7,2.1,A,7,32200,A,7,77777,A,7,1.7,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,13:00,986,1400,691,1,13,764,1,9,154,1,13,74000,1,13,77900,1,9,18900,1,13,4400,1,21,7,A,7,3,A,7,22.2,A,7,10.0,A,7,46,A,7,979,A,7,200,A,7,1.5,A,7,32200,A,7,77777,A,7,1.7,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,14:00,963,1400,695,1,13,630,1,9,262,1,13,73600,1,13,65200,1,9,28600,1,13,7230,1,21,9,A,7,4,A,7,23.3,A,7,8.9,A,7,40,A,7,978,A,7,120,A,7,2.1,A,7,48300,A,7,77777,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,15:00,863,1400,456,1,13,368,1,9,230,1,13,49800,1,13,39300,1,9,25500,1,13,5730,1,21,9,A,7,5,A,7,23.9,A,7,8.3,A,7,37,A,7,977,A,7,110,A,7,3.1,A,7,64400,A,7,7620,A,7,1.5,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,16:00,695,1400,274,1,13,151,1,9,200,1,13,30100,1,13,15500,1,9,22400,1,13,4970,1,21,9,A,7,6,A,7,23.9,A,7,8.9,A,7,39,A,7,976,A,7,110,A,7,3.1,A,7,64400,A,7,7620,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,17:00,469,1400,215,1,13,298,1,9,116,1,13,23100,1,13,28000,1,9,13700,1,13,2300,1,21,8,A,7,5,A,7,23.3,A,7,8.9,A,7,40,A,7,976,A,7,190,A,7,2.1,A,7,64400,A,7,7620,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,18:00,202,1400,77,1,13,233,1,9,44,1,13,8100,1,13,14800,1,9,6000,1,13,790,1,21,7,A,7,3,A,7,23.3,A,7,8.9,A,7,40,A,7,976,A,7,140,A,7,1.5,A,7,64400,A,7,77777,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,19:00,7,315,8,1,13,12,1,9,7,1,13,0,1,13,0,1,9,0,1,13,0,1,21,7,A,7,3,A,7,21.7,A,7,8.9,A,7,44,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.6,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,3,A,7,20.6,A,7,10.0,A,7,51,A,7,976,A,7,20,A,7,2.1,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,2,A,7,19.4,A,7,9.4,A,7,53,A,7,976,A,7,40,A,7,1.5,A,7,56300,A,7,77777,A,7,1.6,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,3,A,7,18.3,A,7,10.6,A,7,61,A,7,977,A,7,120,A,7,1.5,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,3,A,7,17.8,A,7,10.0,A,7,61,A,7,977,A,7,80,A,7,2.1,A,7,56300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/18/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,0,A,7,16.7,A,7,16.1,A,7,97,A,7,977,A,7,130,A,7,2.6,A,7,48300,A,7,77777,A,7,2.5,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,0,A,7,16.1,A,7,10.6,A,7,70,A,7,977,A,7,160,A,7,1.5,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,2,A,7,15.6,A,7,10.6,A,7,72,A,7,977,A,7,110,A,7,2.6,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,1,A,7,14.4,A,7,10.0,A,7,75,A,7,976,A,7,110,A,7,3.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,14.4,A,7,10.0,A,7,75,A,7,976,A,7,110,A,7,2.6,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,13.9,A,7,10.0,A,7,78,A,7,976,A,7,60,A,7,3.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,1,A,7,14.4,A,7,9.4,A,7,72,A,7,976,A,7,60,A,7,3.1,A,7,48300,A,7,77777,A,7,1.6,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,A,7,14.4,A,7,9.4,A,7,72,A,7,976,A,7,110,A,7,4.1,A,7,48300,A,7,77777,A,7,1.6,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,08:00,98,1178,32,1,13,13,1,9,30,1,13,3400,1,13,800,1,9,3300,1,13,710,1,21,10,A,7,8,A,7,14.4,A,7,9.4,A,7,72,A,7,977,A,7,90,A,7,5.2,A,7,96600,A,7,4270,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,09:00,371,1400,178,1,13,304,1,9,98,1,13,18900,1,13,26100,1,9,12000,1,13,1920,1,21,10,A,7,7,A,7,15.6,A,7,9.4,A,7,67,A,7,977,A,7,100,A,7,5.2,A,7,96600,A,7,4270,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,10:00,616,1400,433,1,13,623,1,9,162,1,13,45600,1,13,60900,1,9,18700,1,13,3290,1,21,10,A,7,4,A,7,17.2,A,7,10.0,A,7,63,A,7,977,A,7,90,A,7,3.1,A,7,48300,A,7,77777,A,7,1.7,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,11:00,809,1400,513,1,13,543,1,9,201,1,13,54600,1,13,55400,1,9,22500,1,13,4630,1,21,10,A,7,3,A,7,18.9,A,7,9.4,A,7,55,A,7,977,A,7,110,A,7,3.1,A,7,48300,A,7,77777,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,12:00,937,1400,637,1,13,643,1,9,208,1,13,66400,1,13,64300,1,9,23200,1,13,5300,1,21,10,A,7,3,A,7,21.7,A,7,8.9,A,7,44,A,7,976,A,7,120,A,7,3.1,A,7,48300,A,7,77777,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,13:00,992,1400,688,1,13,618,1,9,251,1,13,73600,1,13,64100,1,9,28000,1,13,7190,1,21,10,A,7,6,A,7,22.8,A,7,9.4,A,7,43,A,7,976,A,7,110,A,7,3.1,A,7,56300,A,7,6100,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,14:00,968,1400,449,1,13,267,1,9,265,1,13,49100,1,13,28800,1,9,29200,1,13,7380,1,21,10,A,7,7,A,7,23.3,A,7,9.4,A,7,41,A,7,974,A,7,140,A,7,2.1,A,7,56300,A,7,7620,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,15:00,869,1400,434,1,9,245,1,9,283,1,13,47500,1,9,25700,1,9,31500,1,13,7810,1,18,10,A,7,8,A,7,23.9,A,7,9.4,A,7,40,A,7,974,A,7,0,A,7,0.0,A,7,56300,A,7,4880,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,16:00,700,1400,330,1,9,128,1,9,267,1,13,36300,1,9,12900,1,9,29800,1,13,7550,1,18,10,A,7,9,A,7,23.9,A,7,8.9,A,7,39,A,7,973,A,7,0,A,7,0.0,A,7,56300,A,7,4880,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,17:00,474,1400,184,1,9,49,1,9,167,1,13,20100,1,9,4600,1,9,18500,1,13,4260,1,18,10,A,7,9,A,7,23.9,A,7,9.4,A,7,40,A,7,973,A,7,270,A,7,2.1,A,7,56300,A,7,4880,A,7,1.6,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,18:00,206,1400,73,1,13,19,1,9,70,1,13,7900,1,13,1400,1,9,7700,1,13,1580,1,21,10,A,7,9,A,7,22.8,A,7,10.0,A,7,45,A,7,973,A,7,280,A,7,1.5,A,7,56300,A,7,4880,A,7,1.7,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,19:00,8,338,3,1,13,0,1,9,3,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,21.7,A,7,10.6,A,7,49,A,7,973,A,7,290,A,7,1.5,A,7,48300,A,7,4880,A,7,1.7,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,20.6,A,7,12.2,A,7,59,A,7,973,A,7,200,A,7,1.5,A,7,48300,A,7,4880,A,7,1.9,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,20.0,A,7,11.7,A,7,59,A,7,973,A,7,0,A,7,0.0,A,7,48300,A,7,4880,A,7,1.9,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,19.4,A,7,12.2,A,7,63,A,7,974,A,7,0,A,7,0.0,A,7,48300,A,7,4880,A,7,1.9,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,19.4,A,7,11.1,A,7,59,A,7,974,A,7,100,A,7,1.5,A,7,48300,A,7,6710,A,7,1.8,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/19/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,18.9,A,7,11.7,A,7,63,A,7,973,A,7,70,A,7,2.1,A,7,56300,A,7,4880,A,7,1.9,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
02/20/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,18.3,A,7,11.7,A,7,65,A,7,974,A,7,70,A,7,2.1,A,7,56300,A,7,4880,A,7,1.9,E,8,0.076,F,8,-9900.000,?,0,-9900,-9900,?,0
